ID,1차 카테고리,2차 카테고리,활동지역,상세지역,카페명,URL,회원수,핫딜게시판,등업불가,일반발행가능
cf-0464,직장인/업종/창업/취업,업종/직종,,,직장인탐구생활,https://cafe.naver.com/workee,229258,,,O
cf-0465,직장인/업종/창업/취업,업종/직종,,,성학모,https://cafe.naver.com/mams09cafe,15724,,,O
cf-0466,해외/국내여행,여행,,,체크인데이,https://cafe.naver.com/20daelee,384091,,,O
cf-0467,해외/국내여행,여행,,,후쿠오카데이,https://cafe.naver.com/fukuokaday,55399,,,O
cf-0468,해외/국내여행,여행,,,플라잉재팬,https://cafe.naver.com/d2d2d2/2131739,468087,,,O
cf-0469,해외/국내여행,여행,,,사이판 레시피,https://cafe.naver.com/avalonanswers,17275,,,O
cf-0470,해외/국내여행,여행,,,광명 보라카이&보홀 자유여행,https://cafe.naver.com/boracaytkt,50513,,,O
cf-0471,해외/국내여행,여행,,,싱가포르&말레이시아 덩치미투어,https://cafe.naver.com/cartooncafe8046,10888,,,O
cf-0472,해외/국내여행,여행,,,세부100배즐기기,https://cafe.naver.com/cebu100x,646205,,,O
cf-0473,해외/국내여행,여행,,,보자무싸,https://cafe.naver.com/cheepboracay,171596,,,O
cf-0474,해외/국내여행,여행,,,드라이브트래블,https://cafe.naver.com/drivetravel,127683,,,O
cf-0475,해외/국내여행,여행,,,유랑,https://cafe.naver.com/firenze,2300023,,,O
cf-0476,해외/국내여행,여행,,,라오사랑,https://cafe.naver.com/goalla,50984,,,O
cf-0477,해외/국내여행,여행,,,괌 자유여행 길잡이,https://cafe.naver.com/guamfree,854445,,,O
cf-0478,해외/국내여행,여행,,,다낭 도깨비,https://cafe.naver.com/happyibook,1233794,,,O
cf-0479,해외/국내여행,여행,,,하와이라스베가스,https://cafe.naver.com/hawaiiphoto,231319,,,O
cf-0480,해외/국내여행,여행,,,스사사,https://cafe.naver.com/hotellife,1099248,,,O
cf-0481,해외/국내여행,여행,,,캄보디아배낭여행기,https://cafe.naver.com/jiniteacher,64217,,,O
cf-0482,해외/국내여행,여행,,,진심해외여행,https://cafe.naver.com/jinsimtravel,359959,,,O
cf-0483,해외/국내여행,여행,,,여행사랑,https://cafe.naver.com/jp88,28445,,,O
cf-0484,해외/국내여행,여행,,,네일동,https://cafe.naver.com/jpnstory,1652190,,,O
cf-0485,해외/국내여행,여행,,,아이러브태국,https://cafe.naver.com/lovelovecm,95276,,,O
cf-0486,해외/국내여행,여행,,,러브몽골,https://cafe.naver.com/lovemongol,155845,,,O
cf-0487,해외/국내여행,여행,,,러사모,https://cafe.naver.com/loverussia,143500,,,O
cf-0488,해외/국내여행,여행,,,마카오 노블레스,https://cafe.naver.com/macaunoblesse,40150,,,O
cf-0489,해외/국내여행,여행,,,베나자,https://cafe.naver.com/mindy7857,788253,,,O
cf-0490,해외/국내여행,여행,,,하노이 고스트,https://cafe.naver.com/guitarnsong,120620,,,O
cf-0491,해외/국내여행,여행,,,푸꾸옥고스트,https://cafe.naver.com/minecraftpe?iframe_url=/ArticleList.nhn%3Fsearch.clubid=23683173%26search.boardtype=L%26search.totalCount=151%26search.cafeId=23683173%26search.page=2,443781,,,O
cf-0492,해외/국내여행,여행,,,체크인유럽,https://cafe.naver.com/momsolleh,354178,,,O
cf-0493,해외/국내여행,여행,,,머뭄 호주 여행&뉴질랜드 여행,https://cafe.naver.com/mumumhoju,159909,,,O
cf-0494,해외/국내여행,여행,,,미국여행디자인,https://cafe.naver.com/nyctourdesign,391584,,,O
cf-0495,해외/국내여행,여행,,,뉴질랜드 여행루트,https://cafe.naver.com/nzroute,39073,,,O
cf-0496,해외/국내여행,여행,,,팔라완 가는길,https://cafe.naver.com/palawan114,33227,,,O
cf-0497,해외/국내여행,여행,,,세이필,https://cafe.naver.com/realfreetour,158327,,,O
cf-0498,해외/국내여행,여행,,,하노이 도깨비,https://cafe.naver.com/sjdia76,169319,,,O
cf-0499,해외/국내여행,여행,,,태사랑,https://cafe.naver.com/taesarang,620252,,,O
cf-0500,해외/국내여행,여행,,,즐거운 대만여행,https://cafe.naver.com/taiwantour,568604,,,O
cf-0501,해외/국내여행,여행,,,태초의 태국정보,https://cafe.naver.com/thaiinfo,365036,,,O
cf-0502,해외/국내여행,여행,,,다낭 고스트,https://cafe.naver.com/warcraftgamemap,784474,,,O
cf-0503,해외/국내여행,여행,,,꼬마지기의 필리핀 여행가기,https://cafe.naver.com/yetangko,57163,,,O
cf-0504,해외/국내여행,여행,,,나트랑 도깨비,https://cafe.naver.com/zzop,671924,,,O
cf-0505,해외/국내여행,여행,,,하와이넘버원,https://cafe.naver.com/hawaiino1,18916,,,O
cf-0506,해외/국내여행,여행,,,"미국 오리건+포틀랜드,워싱턴",https://cafe.naver.com/oregonlife,17250,,,O
cf-0507,해외/국내여행,여행,,,필준사,https://cafe.naver.com/fictionclub,40224,,,O
cf-0508,해외/국내여행,여행,,,세부 알아가기,https://cafe.naver.com/forcebu,24655,,,O
cf-0509,해외/국내여행,여행,,,인사이드 싱가포르,https://cafe.naver.com/insidesingapore,8694,,,O
cf-0510,해외/국내여행,여행,,,굿모닝캐나다,https://cafe.naver.com/kocainok,12993,,,O
cf-0511,해외/국내여행,여행,,,싱가폴 사랑,https://cafe.naver.com/singaporelove,369290,,,O
cf-0512,해외/국내여행,여행,,,트로이의 필리핀 정보,https://cafe.naver.com/tpit,11378,,,O
cf-0513,해외/국내여행,여행,,,베트남 그리기,https://cafe.naver.com/vietnamsketch,260029,,,O
cf-0514,해외/국내여행,여행,,,아이러브 베트남,https://cafe.naver.com/xxdkdk,115231,,,O
cf-0515,해외/국내여행,여행,,,포에버홍콩,https://cafe.naver.com/foreverhk,626178,,,O
cf-0516,해외/국내여행,여행,,,다낭보물창고,https://cafe.naver.com/grownman,359738,,,O
cf-0517,해외/국내여행,여행,,,사사모,https://cafe.naver.com/iesaipan,178353,,,O
cf-0518,해외/국내여행,여행,,,인도여행을 그리며…,https://cafe.naver.com/india2004#,107260,,,O
cf-0519,해외/국내여행,여행,,,잘란 잘란 인도네시아,https://cafe.naver.com/jalanjalanindonesia,129243,,,O
cf-0520,해외/국내여행,여행,,,다사남,https://cafe.naver.com/luvya,347611,,,O
cf-0521,해외/국내여행,여행,,,하이말레이시아,https://cafe.naver.com/multiroader,165051,,,O
cf-0522,해외/국내여행,여행,,,오사카홀릭,https://cafe.naver.com/worldtravelcafe,483835,,,O
cf-0523,해외/국내여행,여행,,,마이말레이시아,https://cafe.naver.com/mymalaysia,118153,,,O
cf-0524,해외/국내여행,여행,,,지바고,https://cafe.naver.com/card1004,129681,,,O
cf-0525,해외/국내여행,여행/국내,거제도,,거사모,https://cafe.naver.com/glove,441600,,,O
cf-0526,해외/국내여행,여행/국내,제주도,,제주도 한달 라이프,https://cafe.naver.com/seogwipoguesthouse2,224388,,,O
cf-0527,해외/국내여행,여행/국내,제주도,,제주도 게스트하우스,https://cafe.naver.com/myguesthouse,293035,,,O
cf-0528,해외/국내여행,여행/국내,,,가사모,https://cafe.naver.com/hanjun66,31535,,,O
cf-0529,해외/국내여행,여행/국내,,,여하람,https://cafe.naver.com/hanquahelp,12096,,,O
cf-0530,해외/국내여행,여행,제주도,,멘도롱또돗,https://cafe.naver.com/hyjnavercom,110935,,,O
cf-0531,해외/국내여행,여행/국내,,,나여추,https://cafe.naver.com/naganda,201120,,,O
cf-0532,해외/국내여행,여행/국내,,,바이트레인 카페,https://cafe.naver.com/hkct,655113,,,O
cf-0533,해외/국내여행,여행/국내,제주도,,느영나영 카페,https://cafe.naver.com/jejutip,908516,,,O
cf-0534,해외/국내여행,여행/국내,,,여친사,https://cafe.naver.com/livejob,306309,,,O
cf-0535,결혼/뷰티/요리/패션,요리,,,베이킹스쿨,https://cafe.naver.com/bakingschool,150611,,,O
cf-0536,결혼/뷰티/요리/패션,요리,,,오븐앤조이,https://cafe.naver.com/delonghi,379152,,,O
cf-0537,결혼/뷰티/요리/패션,요리,,,칼사랑조리사모임,https://cafe.naver.com/parkjaeyong,50542,,,O
cf-0538,결혼/뷰티/요리/패션,요리,,,일식조리사클럽,https://cafe.naver.com/japanesechefciub,73860,,,O
cf-0539,교육/자격증/유학/이민,교육/자격증,,,조리모카페,https://cafe.naver.com/koreancook,140775,,,O
cf-0540,건강/운동/스포츠,운동,,,건다,https://cafe.naver.com/075cn,10991,,,O
cf-0541,건강/운동/스포츠,운동,,,헬스매니아,https://cafe.naver.com/bodygood,431215,,,O
cf-0542,건강/운동/스포츠,운동,,,커브스 커뮤니티,https://cafe.naver.com/curves?iframe_url=/MyCafeIntro.nhn%3Fclubid=12253845,68763,,,O
cf-0543,건강/운동/스포츠,운동,,,다먹빼,https://cafe.naver.com/dietfood,206845,,,O
cf-0544,건강/운동/스포츠,운동,,,잠백이,https://cafe.naver.com/formsunmyeong,213212,,,O
cf-0545,건강/운동/스포츠,운동,,,스미골들의 동굴,https://cafe.naver.com/golum,118679,,,O
cf-0546,건강/운동/스포츠,운동,,,홈짐스토리,https://cafe.naver.com/homegymstory,16160,,,O
cf-0547,건강/운동/스포츠,운동,,,마이홈짐,https://cafe.naver.com/myhomegym,136113,,,O
cf-0548,건강/운동/스포츠,운동,,,타이탄테크,https://cafe.naver.com/titantechhomegym?iframe_url=/MyCafeIntro.nhn%3Fclubid=30048035,17678,,,O
cf-0549,교육/자격증/유학/이민,유학/워홀,,,미유미,https://cafe.naver.com/anyounghwa,19152,,,O
cf-0550,교육/자격증/유학/이민,유학/워홀,,,유간다,https://cafe.naver.com/utogo,8330,,,O
cf-0551,교육/자격증/유학/이민,유학/워홀,,,세부사랑/필리핀가족연수,https://cafe.naver.com/0ucafe,65929,,,O
cf-0552,교육/자격증/유학/이민,유학/워홀,,,필리핀어학연수,https://cafe.naver.com/antiphilippines,45483,,,O
cf-0553,교육/자격증/유학/이민,유학/워홀,,,엔젯인포,https://cafe.naver.com/camcam,50170,,,O
cf-0554,교육/자격증/유학/이민,유학/워홀,,,조스맘,https://cafe.naver.com/diemusic,34140,,,O
cf-0555,교육/자격증/유학/이민,유학/워홀,,,미학모,https://cafe.naver.com/ghvm33,94361,,,O
cf-0556,교육/자격증/유학/이민,유학/워홀,,,2022 캐나다 워킹홀리데이,https://cafe.naver.com/gocan,196218,,,O
cf-0557,교육/자격증/유학/이민,유학/워홀,,,아독사,https://cafe.naver.com/ieltsdoksa,165780,,,O
cf-0558,교육/자격증/유학/이민,유학/워홀,,,몰타스토리,https://cafe.naver.com/maltastory,13125,,,O
cf-0559,교육/자격증/유학/이민,유학/워홀,,,유학사랑,https://cafe.naver.com/nanada77,64542,,,O
cf-0560,교육/자격증/유학/이민,유학/워홀,,,아이클레버,https://cafe.naver.com/ram2,30008,,,O
cf-0561,교육/자격증/유학/이민,유학/워홀,,,유학브레인,https://cafe.naver.com/solveme,22324,,,O
cf-0562,교육/자격증/유학/이민,유학/워홀,,,뉴질랜드 타우랑가유학원,https://cafe.naver.com/tauranga33,7190,,,O
cf-0563,교육/자격증/유학/이민,유학/워홀,,,해외대학쉽게가기,https://cafe.naver.com/tnsuhak,36524,,,O
cf-0564,교육/자격증/유학/이민,유학/워홀,,,유취카페/미국해외인턴십,https://cafe.naver.com/uchwicafe,16214,,,O
cf-0565,교육/자격증/유학/이민,유학/워홀,,,미유카,https://cafe.naver.com/uhakmoim,75234,,,O
cf-0566,교육/자격증/유학/이민,유학/워홀,,,유학캠프,https://cafe.naver.com/youhakcamp,146292,,,O
cf-0567,교육/자격증/유학/이민,유학/워홀,,,잉글리쉬로드,https://cafe.naver.com/bestjeyou2,35384,,,O
cf-0568,교육/자격증/유학/이민,유학/워홀,,,고고캐나다,https://cafe.naver.com/canadacolleges,34904,,,O
cf-0569,교육/자격증/유학/이민,유학/워홀,,,헬리팩스 라이프,https://cafe.naver.com/halifaxlife,10708,,,O
cf-0570,교육/자격증/유학/이민,유학/워홀,,,호주슈퍼맨,https://cafe.naver.com/kain119,14713,,,O
cf-0571,교육/자격증/유학/이민,유학/워홀,,,뉴질랜드! 따뜻한 남쪽나라!,https://cafe.naver.com/nzwiz,43793,,,O
cf-0572,교육/자격증/유학/이민,유학/워홀,,,GCN이주공사,https://cafe.naver.com/tyhdhdh,26230,,,O
cf-0573,교육/자격증/유학/이민,이민,,,호주 벼룩시장,https://cafe.naver.com/ausseconhand,60630,,,O
cf-0574,교육/자격증/유학/이민,이민,,,미국 텍사스 오스틴 생활,https://cafe.naver.com/austinlife,2859,,,O
cf-0575,교육/자격증/유학/이민,이민,,,달사모,https://cafe.naver.com/baby1004tv,8038,,,O
cf-0576,교육/자격증/유학/이민,이민,,,스위트캐나다,https://cafe.naver.com/bubblepalyer,10440,,,O
cf-0577,교육/자격증/유학/이민,이민,,,캐나다 맘스톡,https://cafe.naver.com/canadamomstalk,28337,,,O
cf-0578,교육/자격증/유학/이민,이민,,,미주맘,https://cafe.naver.com/dramatic2,55139,,,O
cf-0579,교육/자격증/유학/이민,이민,,,아이러브호주,https://cafe.naver.com/iluvhoju,3143,,,O
cf-0580,교육/자격증/유학/이민,이민,,,이민가이드,https://cafe.naver.com/iminguide,22692,,,O
cf-0581,교육/자격증/유학/이민,이민,,,지금 함께하는 호주 이야기,https://cafe.naver.com/jina7,68004,,,O
cf-0582,교육/자격증/유학/이민,이민,,,엘에이맘스,https://cafe.naver.com/lamoms,4860,,,O
cf-0583,교육/자격증/유학/이민,이민,,,LA 집구하기,https://cafe.naver.com/laroom,20648,,,O
cf-0584,교육/자격증/유학/이민,이민,,,뉴욕뉴저지맘,https://cafe.naver.com/newjerseymom,4891,,,O
cf-0585,교육/자격증/유학/이민,이민,,,호주 no.1 중고거래 호박 마켓,https://cafe.naver.com/qldaustralia,20898,,,O
cf-0586,교육/자격증/유학/이민,이민,,,라이언의뉴질랜드,https://cafe.naver.com/rlatldbsdlekekd,20405,,,O
cf-0587,교육/자격증/유학/이민,이민,,,LA카페,https://cafe.naver.com/studyinla,46807,,,O
cf-0588,교육/자격증/유학/이민,이민,,,"호주이민, 호주정착",https://cafe.naver.com/whealer,34371,,,O
cf-0589,교육/자격증/유학/이민,이민,,,즐거운 캐나다 라이프,https://cafe.naver.com/yoehang,105745,,,O
cf-0590,생활/인테리어/중고/IT기기,인테리어,,,행복한여왕,http://cafe.naver.com/playtomato,78108,,,O
cf-0591,생활/인테리어/중고/IT기기,인테리어,,,인기통,https://cafe.naver.com/0404ab,728759,,,O
cf-0592,생활/인테리어/중고/IT기기,인테리어,,,셀프인테리어,https://cafe.naver.com/overseer,558230,,,O
cf-0593,생활/인테리어/중고/IT기기,인테리어,,,예쁜카페 예카,https://cafe.naver.com/mjann,382213,,,O
cf-0594,맛집/문화/캠핑/친목,친목,,,자승모,https://cafe.naver.com/nrdr,131258,,,O
cf-0595,자동차/자전거,자동차,,,제네시스 G70 공식동호회,https://cafe.naver.com/a60a70,162855,,,O
cf-0596,자동차/자전거,자동차,,,전기차동호회,https://cafe.naver.com/allfm01,975549,,,O
cf-0597,자동차/자전거,자동차,,,GV70매니아,https://cafe.naver.com/apaqjshfdlghdqhtmzk,63052,,,O
cf-0598,자동차/자전거,자동차,,,오토웨이브,https://cafe.naver.com/autowave21,219002,,,O
cf-0599,자동차/자전거,자동차,,,그랜저 공식동호회,https://cafe.naver.com/bestcm#,532217,,,O
cf-0600,자동차/자전거,자동차,,,BMW클럽,https://cafe.naver.com/bmwdclub,355125,,,O
cf-0601,자동차/자전거,자동차,,,볼보,https://cafe.naver.com/cksdn8443,212790,,,O
cf-0602,자동차/자전거,자동차,,,BMW3시리즈동호회,https://cafe.naver.com/clubf30,111276,,,O
cf-0603,자동차/자전거,자동차,,,포르테쿱,https://cafe.naver.com/clubfc100,49584,,,O
cf-0604,자동차/자전거,자동차,,,띠띠빵빵 :: 중고차 직거래 장터,https://cafe.naver.com/coed2,683650,,,O
cf-0605,자동차/자전거,자동차,,,랜드로바,https://cafe.naver.com/discoveryclub,91850,,,O
cf-0606,자동차/자전거,자동차,,,제네시스 GV80 클럽 대표 카페,https://cafe.naver.com/dsdawdw,161084,,,O
cf-0607,자동차/자전거,자동차,,,MQ4 공식 동호회,https://cafe.naver.com/englishenglish,889984,,,O
cf-0608,자동차/자전거,자동차,,,제네시스 G80 풀체인지 공식동호회,https://cafe.naver.com/fam100,296869,,,O
cf-0609,자동차/자전거,자동차,,,아우디매니아,https://cafe.naver.com/farhold,323623,,,O
cf-0610,자동차/자전거,자동차,,,포사사,https://cafe.naver.com/fordlove,87700,,,O
cf-0611,자동차/자전거,자동차,,,K8 풀체인지,https://cafe.naver.com/gamewinds,297986,,,O
cf-0612,자동차/자전거,자동차,,,제네시스 GV80 공식동호회,https://cafe.naver.com/gruu?iframe_url=/MyCafeIntro.nhn%3Fclubid=12025661,426072,,,O
cf-0613,자동차/자전거,자동차,,,혼다,https://cafe.naver.com/guitar1224,80241,,,O
cf-0614,자동차/자전거,자동차,,,클럽 MQ4,https://cafe.naver.com/headapji,277003,,,O
cf-0615,자동차/자전거,자동차,,,sm6 공식 동호회,https://cafe.naver.com/iloveeng2000,255145,,,O
cf-0616,자동차/자전거,자동차,,,아우디코리아,https://cafe.naver.com/ilovenover,225857,,,O
cf-0617,자동차/자전거,자동차,,,클럽인피니티,https://cafe.naver.com/infiniti,53107,,,O
cf-0618,자동차/자전거,자동차,,,싼타페 공식동호회,https://cafe.naver.com/iroid,795520,,,O
cf-0619,자동차/자전거,자동차,,,클럽 크루즈,https://cafe.naver.com/lacettigt,261709,,,O
cf-0620,자동차/자전거,자동차,,,제네시스 G80 공식동호회,https://cafe.naver.com/longware,110524,,,O
cf-0621,자동차/자전거,자동차,,,캐스퍼 패밀리,https://cafe.naver.com/morningk,74758,,,O
cf-0622,자동차/자전거,자동차,,,남차카페,https://cafe.naver.com/motorsjason,145577,,,O
cf-0623,자동차/자전거,자동차,,,xm3 & 캠처 공식 동호회,https://cafe.naver.com/mtngd,215724,,,O
cf-0624,자동차/자전거,자동차,,,클럽 투싼,https://cafe.naver.com/musiclord,222867,,,O
cf-0625,자동차/자전거,자동차,,,SV모터스,https://cafe.naver.com/nasacarmotors,38280,,,O
cf-0626,자동차/자전거,자동차,,,벤츠 E클래스,https://cafe.naver.com/neweclass,199824,,,O
cf-0627,자동차/자전거,자동차,,,럭셔리 제네시스 클럽,https://cafe.naver.com/fam100,341959,,,O
cf-0628,자동차/자전거,자동차,,,클럽벤츠,https://cafe.naver.com/nfsclub12,514972,,,O
cf-0629,자동차/자전거,자동차,,,테슬라코리아클럽,https://cafe.naver.com/noljatravel,187209,,,O
cf-0630,자동차/자전거,자동차,,,제네시스 GV70 공식동호회,https://cafe.naver.com/ohwow,199364,,,O
cf-0631,자동차/자전거,자동차,,,K5 풀체인지,https://cafe.naver.com/pantagi/,659517,,,O
cf-0632,자동차/자전거,자동차,,,퍼펙트샤인,https://cafe.naver.com/perfectshine,280170,,,O
cf-0633,자동차/자전거,자동차,,,포람페,https://cafe.naver.com/polamfe,256871,,,O
cf-0634,자동차/자전거,자동차,,,호박자동차,https://cafe.naver.com/qwer7986,22381,,,O
cf-0635,자동차/자전거,자동차,,,제네시스 클럽 대표카페 GV70,https://cafe.naver.com/rjswmqjrmdkffladl,134831,,,O
cf-0636,자동차/자전거,자동차,,,클럽 스포티지,https://cafe.naver.com/rlfnrl2034,239591,,,O
cf-0637,자동차/자전거,자동차,,,벤츠코리아,https://cafe.naver.com/shootgoal,418532,,,O
cf-0638,자동차/자전거,자동차,,,bmw 마니아,https://cafe.naver.com/star2mania,152315,,,O
cf-0639,자동차/자전거,자동차,,,클럽 카니발,https://cafe.naver.com/story77,669339,,,O
cf-0640,자동차/자전거,자동차,,,BMW매니아,https://cafe.naver.com/true8,712483,,,O
cf-0641,자동차/자전거,자동차,,,쉐보레,https://cafe.naver.com/umile,161215,,,O
cf-0642,자동차/자전거,자동차,,,재규어클럽,https://cafe.naver.com/upretty,54513,,,O
cf-0643,자동차/자전거,자동차,,,모하비,https://cafe.naver.com/verahavi,165405,,,O
cf-0644,자동차/자전거,자동차,,,TDI 클럽,https://cafe.naver.com/vwtdi,162519,,,O
cf-0645,자동차/자전거,자동차,,,비머베르크,https://cafe.naver.com/bimmerwerks,156420,,,O
cf-0646,자동차/자전거,자동차,,,그랜저풀체인지,https://cafe.naver.com/suddenattackskincafe,449209,,,O
cf-0647,자동차/자전거,자동차,,,올뉴아반떼,https://cafe.naver.com/blackboxclub,335410,,,O
cf-0648,자동차/자전거,자동차,,,스포티지 풀체인지,https://cafe.naver.com/ipod5,336314,,,O
cf-0649,자동차/자전거,자동차,,,더뉴셀토스,https://cafe.naver.com/lrccafe,318840,,,O
cf-0650,자동차/자전거,자동차,,,팰리세이드,https://cafe.naver.com/naworl,541402,,,O
cf-0651,자동차/자전거,자동차,,,기아K8공식동호회,https://cafe.naver.com/ite,521822,,,O
cf-0652,자동차/자전거,자전거,,,자전거로 여행하는 사람들,https://cafe.naver.com/biketravelers,188275,,,O
cf-0653,생활/인테리어/중고/IT기기,중고거래,,,동두천 알뜰맘,https://cafe.naver.com/ddcmom21,36823,,,O
cf-0654,생활/인테리어/중고/IT기기,중고거래,,,중고나라,https://cafe.naver.com/joonggonara,19240595,,,O
cf-0655,직장인/업종/창업/취업,창업,,,에어비앤비 호스트 모임,https://cafe.naver.com/maplepath,85917,,,O
cf-0656,직장인/업종/창업/취업,창업,,,창사영,https://cafe.naver.com/bluemp3,246080,,O,O
cf-0657,직장인/업종/창업/취업,창업,,,창사영2,https://cafe.naver.com/coolishz,165648,,,O
cf-0658,직장인/업종/창업/취업,창업,,,자영업의 모든것,https://cafe.naver.com/jamo2017/92701,152977,,,O
cf-0659,직장인/업종/창업/취업,창업,,,아프니까사장이다,https://cafe.naver.com/jihosoccer123,1525043,,O,O
cf-0660,직장인/업종/창업/취업,창업,,,고창모,https://cafe.naver.com/jmeat,136885,,O,O
cf-0661,직장인/업종/창업/취업,창업,,,호텔만땅,https://cafe.naver.com/musicalnote1,118110,,,O
cf-0662,직장인/업종/창업/취업,창업,,,행복한 편의점 만들기 연구소,https://cafe.naver.com/happyeverycvs,74131,,,O
cf-0663,직장인/업종/창업/취업,창업,,,호운사,https://cafe.naver.com/peace055,100639,,,O
cf-0664,직장인/업종/창업/취업,창업,,,정창모,https://cafe.naver.com/jjmeat,75596,,O,O
cf-0665,직장인/업종/창업/취업,창업,,,프로페셔널 바리스타 스튜디오,https://cafe.naver.com/barman,235550,,,O
cf-0666,직장인/업종/창업/취업,창업,,,닭집닷컴,https://cafe.naver.com/darkzib,85769,,,O
cf-0667,직장인/업종/창업/취업,창업,,,커직카,https://cafe.naver.com/ettrainer,96216,,,O
cf-0668,직장인/업종/창업/취업,창업,,,테사모,https://cafe.naver.com/seacoffee,95976,,,O
cf-0669,직장인/업종/창업/취업,창업,,,배창사,https://cafe.naver.com/w3fate,70470,,,O
cf-0670,직장인/업종/창업/취업,창업,,,배달의 세계,https://cafe.naver.com/skyr200,54244,,,O
cf-0671,직장인/업종/창업/취업,창업,,,비즈오션,https://cafe.naver.com/id0ga,47157,,,O
cf-0672,직장인/업종/창업/취업,창업,,,라이브커머스,https://cafe.naver.com/lovegta3,10370,,,O
cf-0673,직장인/업종/창업/취업,창업,,,한국창업센터,https://cafe.naver.com/withsarang,124710,,,O
cf-0674,직장인/업종/창업/취업,창업,,,창사재,https://cafe.naver.com/kingsrod,8613,,,O
cf-0675,직장인/업종/창업/취업,창업,,,유노연,https://cafe.naver.com/aweq123,59906,,,O
cf-0676,직장인/업종/창업/취업,창업,,,프리뷰,https://cafe.naver.com/aldisg0123d,140474,,,O
cf-0677,직장인/업종/창업/취업,창업,,,창업연구소,https://cafe.naver.com/infoker,111048,,,O
cf-0678,직장인/업종/창업/취업,창업,,,자영업자의 쉼터,https://cafe.naver.com/jangsin1004,153840,,,O
cf-0679,직장인/업종/창업/취업,창업,,,사업의달인,https://cafe.naver.com/nowholic,104929,,,O
cf-0680,직장인/업종/창업/취업,창업,,,사블랑,https://cafe.naver.com/blogdesignup,39859,,,O
cf-0681,직장인/업종/창업/취업,취업,,,패션&취업 완전정복,https://cafe.naver.com/fashionworking,175883,,,O
cf-0682,직장인/업종/창업/취업,취업,,,취업뽀개기,https://cafe.naver.com/breakjobnaver,162927,,,O
cf-0683,직장인/업종/창업/취업,취업,,,파마메디잡,https://cafe.naver.com/1063216,60774,,,O
cf-0684,직장인/업종/창업/취업,취업,,,엔준모,https://cafe.naver.com/snswjdghktkdl,61552,,,O
cf-0685,직장인/업종/창업/취업,취업,,,피플앤잡,https://cafe.naver.com/peoplenjob,49198,,,O
cf-0686,맛집/문화/캠핑/친목,친목,,,와쌉,https://cafe.naver.com/winerack24,227883,,,O
cf-0687,맛집/문화/캠핑/친목,친목,,,산업 다아라,https://cafe.naver.com/imdaara,894,,,O
cf-0688,직장인/업종/창업/취업,업종/직종,,,산사모,https://cafe.naver.com/sm87sell,29,,,O
cf-0689,교육/자격증/유학/이민,교육,,,전대모,https://cafe.naver.com/goondae,1201994,,,O
cf-0690,직장인/업종/창업/취업,업종/직종,,,고물연합,https://cafe.naver.com/gnscrap,24470,,,O
cf-0691,맛집/문화/캠핑/친목,친목,,,굿바이 싱글,https://cafe.naver.com/dohak27,79832,,,O
cf-0692,맛집/문화/캠핑/친목,친목,,,리그오브레전드,https://cafe.naver.com/lolkor,792496,,,O
cf-0693,맛집/문화/캠핑/친목,캠핑,,,제일모빌,https://cafe.naver.com/teamedwin,13465,,,O
cf-0694,맛집/문화/캠핑/친목,캠핑,,,클럽캠프타운,https://cafe.naver.com/camptowncamping,36707,,,O
cf-0695,맛집/문화/캠핑/친목,캠핑,,,캠핑메이트,https://cafe.naver.com/campingmate,36260,,,O
cf-0696,맛집/문화/캠핑/친목,캠핑,,,캠핑하자,https://cafe.naver.com/campinghaja,38714,,,O
cf-0697,건강/운동/스포츠,스포츠,,,해외골프여행 GABOJAGO,https://cafe.naver.com/campingnbbq,68212,,,O
cf-0698,맛집/문화/캠핑/친목,캠핑,,,초보캠핑파크,https://cafe.naver.com/hongyoun93,46995,,,O
cf-0699,맛집/문화/캠핑/친목,캠핑,,,힐링캠핑,https://cafe.naver.com/tct12,61855,,,O
cf-0700,맛집/문화/캠핑/친목,캠핑,,,대한민국캠핑,https://cafe.naver.com/kcamp,66379,,,O
cf-0701,맛집/문화/캠핑/친목,캠핑,,,초캠장터,https://cafe.naver.com/chocammall,1287175,,,O
cf-0702,맛집/문화/캠핑/친목,캠핑,,,차박,https://cafe.naver.com/nismo,57517,,,O
cf-0703,맛집/문화/캠핑/친목,캠핑,,,캠핑클럽,https://cafe.naver.com/campingclub,80676,,,O
cf-0704,맛집/문화/캠핑/친목,캠핑,,,캠핑퍼스트,https://cafe.naver.com/campingfirst,1068734,,,O
cf-0705,맛집/문화/캠핑/친목,캠핑,,,차박캠핑클럽,https://cafe.naver.com/chcamping,307067,,,O
cf-0706,맛집/문화/캠핑/친목,캠핑,,,차박은 내친구,https://cafe.naver.com/gpsf,194647,,,O
cf-0707,맛집/문화/캠핑/친목,캠핑,,,달구지,https://cafe.naver.com/joycamping,204039,,,O
cf-0708,맛집/문화/캠핑/친목,캠핑,경상도,울산,울모캠,https://cafe.naver.com/ulsanallcamp,3720,,,O
cf-0709,생활/인테리어/중고/IT기기,컴퓨터/통신,,,맥쓰사,https://cafe.naver.com/inmacbook.cafe,807148,,,O
cf-0710,생활/인테리어/중고/IT기기,컴퓨터/통신,,,컴초모,https://cafe.naver.com/dowajo,361852,,,O
cf-0711,생활/인테리어/중고/IT기기,컴퓨터/통신,,,국밥폰,https://cafe.naver.com/musicgoes,108090,,,O
